,Unnamed: 0,Current adoption %,Current adoption Mha,% new allocation,Total % allocated,New Mha in Solution,FileName,TemporalType,Land/Ocean,Directory
20,Smallholder Intensification,0.0,0.0,0.0,0.0,0.0,AEZ5_Forest_marginal_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ5_Forest_marginal_minimal.csv
21,Tree Intercropping,0.0,0.0,0.0,0.0,0.0,AEZ5_Forest_marginal_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ5_Forest_marginal_minimal.csv
22,Grassland Protection,0.0,0.0,0.0,0.0,0.0,AEZ5_Forest_marginal_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ5_Forest_marginal_minimal.csv
23,Farmland Restoration,0.0,0.0,0.0,0.0,0.0,AEZ5_Forest_marginal_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ5_Forest_marginal_minimal.csv
24,Inaccessible,0.0,0.0,0.0,0.0,0.0,AEZ5_Forest_marginal_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ5_Forest_marginal_minimal.csv
0,Forest Protection,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
1,IP Forest Management,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
2,Peatland Protection,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
3,Wetland Protection,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
4,Managed Grazing,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
5,Silvopasture,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
6,Conservation Agriculture,0.07436134009784863,0.5465558497191874,0.5071660457942675,0.5815273858921162,3.727670436587866,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
7,Regenerative Agriculture,0.04526970954356847,0.3327323651452282,0.5364251763485477,0.5816948858921162,3.942725046161825,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
8,Improved Rice,0.002957528526970954,0.02173783467323651,0.11809842879371665,0.1210559573206876,0.8680234516338173,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
9,SRI,0.0036175031120331954,0.026588647873443984,0.059193676496739775,0.06281117960877297,0.4350735222510374,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
10,Tropical Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
11,Temperate Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
12,Afforestation,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
13,Bamboo,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
14,Multistrata Agroforestry,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
15,Perennial Bioenergy Crops,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
16,Tropical Tree Staples,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
17,Biochar,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
18,Irrigation Efficiency,0.030089852681602167,0.22116041720977594,0.9698490778771944,0.9999389305587963,7.128390722397378,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
19,Nutrient Management,0.04866553418487849,0.3576916762588569,0.9135180195907284,0.9621835537756068,6.714357443991853,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
20,Smallholder Intensification,0.005940257976917855,0.04366089613034623,0.03358763451122478,0.03952789248814264,0.2468691136575021,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
21,Tree Intercropping,0.2346300589390963,1.7245309332023575,0.0,0.2346300589390963,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
22,Grassland Protection,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
23,Farmland Restoration,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
24,Inaccessible,0.0,0.0,0.0,0.0,0.0,AEZ20_Irrigated_Cropland_marginal_moderate.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ20_Irrigated_Cropland_marginal_moderate.csv
0,Forest Protection,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
1,IP Forest Management,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
2,Peatland Protection,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
3,Wetland Protection,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
4,Managed Grazing,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
5,Silvopasture,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
6,Conservation Agriculture,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
7,Regenerative Agriculture,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
8,Improved Rice,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
9,SRI,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
10,Tropical Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
11,Temperate Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
12,Afforestation,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
13,Bamboo,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
14,Multistrata Agroforestry,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
15,Perennial Bioenergy Crops,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
16,Tropical Tree Staples,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
17,Biochar,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
18,Irrigation Efficiency,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
19,Nutrient Management,0.04866553418487849,0.4691357495422287,0.9135180195907284,0.9621835537756068,8.806313708854622,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
20,Smallholder Intensification,0.005940257976917855,0.057264086897488124,0.03358763451122478,0.03952789248814264,0.3237847966882069,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
21,Tree Intercropping,0.3183300589390963,3.0687017681728883,0.6816907927577208,1.0000208516968172,6.571499242184429,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
22,Grassland Protection,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
23,Farmland Restoration,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
24,Inaccessible,0.0,0.0,0.0,0.0,0.0,AEZ28_Rainfed_Cropland_marginal_steep.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ28_Rainfed_Cropland_marginal_steep.csv
0,Forest Protection,0.23209835076273566,84.72518196242902,0.22304257114252699,0.4551409219052627,81.41946016986806,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
1,IP Forest Management,0.1483147679221168,54.140822882289505,0.0,0.1483147679221168,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
2,Peatland Protection,0.0011694049009243822,0.4268795650334365,0.13032624637423684,0.13149565127516122,47.574292976451424,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
3,Wetland Protection,0.0011175161237047056,0.4079380857971657,0.007501947183117232,0.008619463306821937,2.738510799725114,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
4,Managed Grazing,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
5,Silvopasture,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
6,Conservation Agriculture,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
7,Regenerative Agriculture,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
8,Improved Rice,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
9,SRI,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
10,Tropical Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
11,Temperate Forest Restoration,0.0,0.0,0.11099271772603966,0.11099271772603966,40.51678167871352,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
12,Afforestation,0.09306931736531232,33.97402361103361,0.0,0.09306931736531232,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
13,Bamboo,0.018613725662071392,6.79475441568254,0.0,0.018613725662071392,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
14,Multistrata Agroforestry,0.03376839229521102,12.32681392344383,0.0,0.03376839229521102,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
15,Perennial Bioenergy Crops,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
16,Tropical Tree Staples,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
17,Biochar,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
18,Irrigation Efficiency,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
19,Nutrient Management,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
20,Smallholder Intensification,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
21,Tree Intercropping,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
22,Grassland Protection,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
23,Farmland Restoration,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
24,Inaccessible,0.0,0.0,0.0,0.0,0.0,AEZ1_Forest_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ1_Forest_prime_minimal.csv
0,Forest Protection,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
1,IP Forest Management,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
2,Peatland Protection,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
3,Wetland Protection,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
4,Managed Grazing,0.031226106133168043,13.194591146570152,0.28370324528603,0.3149293514191981,119.878806295612,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
5,Silvopasture,0.12392504930966468,52.36452958579882,0.3545895960292595,0.4785146453389242,149.8318338021636,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
6,Conservation Agriculture,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
7,Regenerative Agriculture,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
8,Improved Rice,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
9,SRI,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
10,Tropical Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
11,Temperate Forest Restoration,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
12,Afforestation,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
13,Bamboo,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
14,Multistrata Agroforestry,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
15,Perennial Bioenergy Crops,0.0,0.0,0.0,0.0,0.0,AEZ8_Grassland_prime_minimal.csv,Temperate_Boreal_Humid,land,drawdown-master/data/land/allocation/Temperate_Boreal_Humid/AEZ8_Grassland_prime_minimal.csv
